id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
239,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,LAKI-LAKI,47600,JIWA,2020
240,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35 - 39,PEREMPUAN,45906,JIWA,2020
241,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,LAKI-LAKI,44909,JIWA,2020
242,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40 - 44,PEREMPUAN,43604,JIWA,2020
243,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,LAKI-LAKI,40595,JIWA,2020
244,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45 - 49,PEREMPUAN,40864,JIWA,2020
245,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,LAKI-LAKI,36575,JIWA,2020
246,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50 - 54,PEREMPUAN,36843,JIWA,2020
247,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,LAKI-LAKI,29773,JIWA,2020
248,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55 - 59,PEREMPUAN,31683,JIWA,2020
249,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,LAKI-LAKI,25211,JIWA,2020
250,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60 - 64,PEREMPUAN,26037,JIWA,2020
251,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,LAKI-LAKI,17907,JIWA,2020
252,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65 - 69,PEREMPUAN,17977,JIWA,2020
253,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,LAKI-LAKI,11272,JIWA,2020
254,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70 - 74,PEREMPUAN,12563,JIWA,2020
255,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,LAKI-LAKI,13714,JIWA,2020
256,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,75+,PEREMPUAN,16147,JIWA,2020
257,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,LAKI-LAKI,95554,JIWA,2020
258,32,JAWA BARAT,3209,KABUPATEN CIREBON,00 - 04,PEREMPUAN,88714,JIWA,2020
259,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,LAKI-LAKI,104171,JIWA,2020
260,32,JAWA BARAT,3209,KABUPATEN CIREBON,05 - 09,PEREMPUAN,96682,JIWA,2020
261,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,LAKI-LAKI,94642,JIWA,2020
262,32,JAWA BARAT,3209,KABUPATEN CIREBON,10 - 14,PEREMPUAN,89156,JIWA,2020
263,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,LAKI-LAKI,78289,JIWA,2020
264,32,JAWA BARAT,3209,KABUPATEN CIREBON,15 - 19,PEREMPUAN,77727,JIWA,2020
265,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,LAKI-LAKI,104229,JIWA,2020
266,32,JAWA BARAT,3209,KABUPATEN CIREBON,20 - 24,PEREMPUAN,100749,JIWA,2020
267,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,LAKI-LAKI,103783,JIWA,2020
268,32,JAWA BARAT,3209,KABUPATEN CIREBON,25 - 29,PEREMPUAN,96554,JIWA,2020
269,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,LAKI-LAKI,99027,JIWA,2020
270,32,JAWA BARAT,3209,KABUPATEN CIREBON,30 - 34,PEREMPUAN,92275,JIWA,2020
271,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,LAKI-LAKI,103082,JIWA,2020
272,32,JAWA BARAT,3209,KABUPATEN CIREBON,35 - 39,PEREMPUAN,102436,JIWA,2020
273,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,LAKI-LAKI,93520,JIWA,2020
274,32,JAWA BARAT,3209,KABUPATEN CIREBON,40 - 44,PEREMPUAN,93775,JIWA,2020
275,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,LAKI-LAKI,80007,JIWA,2020
276,32,JAWA BARAT,3209,KABUPATEN CIREBON,45 - 49,PEREMPUAN,80422,JIWA,2020
277,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,LAKI-LAKI,65148,JIWA,2020
278,32,JAWA BARAT,3209,KABUPATEN CIREBON,50 - 54,PEREMPUAN,64946,JIWA,2020
279,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,LAKI-LAKI,48594,JIWA,2020
280,32,JAWA BARAT,3209,KABUPATEN CIREBON,55 - 59,PEREMPUAN,50106,JIWA,2020
281,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,LAKI-LAKI,39141,JIWA,2020
282,32,JAWA BARAT,3209,KABUPATEN CIREBON,60 - 64,PEREMPUAN,40532,JIWA,2020
283,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,LAKI-LAKI,26492,JIWA,2020
284,32,JAWA BARAT,3209,KABUPATEN CIREBON,65 - 69,PEREMPUAN,25747,JIWA,2020
285,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,LAKI-LAKI,14669,JIWA,2020
286,32,JAWA BARAT,3209,KABUPATEN CIREBON,70 - 74,PEREMPUAN,16583,JIWA,2020
287,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,LAKI-LAKI,13412,JIWA,2020
288,32,JAWA BARAT,3209,KABUPATEN CIREBON,75+,PEREMPUAN,16835,JIWA,2020
289,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,LAKI-LAKI,36941,JIWA,2020
290,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00 - 04,PEREMPUAN,35159,JIWA,2020
291,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,LAKI-LAKI,55823,JIWA,2020
292,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05 - 09,PEREMPUAN,51608,JIWA,2020
293,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,LAKI-LAKI,54435,JIWA,2020
294,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10 - 14,PEREMPUAN,51097,JIWA,2020
295,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,LAKI-LAKI,54755,JIWA,2020
296,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15 - 19,PEREMPUAN,52522,JIWA,2020
297,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,LAKI-LAKI,54776,JIWA,2020
298,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20 - 24,PEREMPUAN,51732,JIWA,2020
299,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,LAKI-LAKI,51989,JIWA,2020
300,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25 - 29,PEREMPUAN,48946,JIWA,2020
301,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,LAKI-LAKI,47032,JIWA,2020
302,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30 - 34,PEREMPUAN,46216,JIWA,2020
303,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,LAKI-LAKI,54050,JIWA,2020
304,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35 - 39,PEREMPUAN,55440,JIWA,2020
305,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,LAKI-LAKI,51993,JIWA,2020
306,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40 - 44,PEREMPUAN,53235,JIWA,2020
307,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,LAKI-LAKI,47502,JIWA,2020
308,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45 - 49,PEREMPUAN,50187,JIWA,2020
309,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,LAKI-LAKI,40407,JIWA,2020
310,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50 - 54,PEREMPUAN,41749,JIWA,2020
311,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,LAKI-LAKI,34582,JIWA,2020
312,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55 - 59,PEREMPUAN,34853,JIWA,2020
313,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,LAKI-LAKI,29556,JIWA,2020
314,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60 - 64,PEREMPUAN,29519,JIWA,2020
315,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,LAKI-LAKI,21125,JIWA,2020
316,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65 - 69,PEREMPUAN,19909,JIWA,2020
317,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,LAKI-LAKI,13397,JIWA,2020
318,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70 - 74,PEREMPUAN,14297,JIWA,2020
319,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,LAKI-LAKI,14409,JIWA,2020
320,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,75+,PEREMPUAN,16031,JIWA,2020
321,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,LAKI-LAKI,40582,JIWA,2020
322,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00 - 04,PEREMPUAN,37477,JIWA,2020
323,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,LAKI-LAKI,48106,JIWA,2020
324,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05 - 09,PEREMPUAN,45194,JIWA,2020
325,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,LAKI-LAKI,48875,JIWA,2020
326,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10 - 14,PEREMPUAN,45841,JIWA,2020
327,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,LAKI-LAKI,48889,JIWA,2020
328,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15 - 19,PEREMPUAN,46917,JIWA,2020
329,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,LAKI-LAKI,47005,JIWA,2020
330,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20 - 24,PEREMPUAN,44606,JIWA,2020
331,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,LAKI-LAKI,46235,JIWA,2020
332,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25 - 29,PEREMPUAN,43703,JIWA,2020
333,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,LAKI-LAKI,39333,JIWA,2020
334,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30 - 34,PEREMPUAN,38178,JIWA,2020
335,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,LAKI-LAKI,42514,JIWA,2020
336,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35 - 39,PEREMPUAN,41818,JIWA,2020
337,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,LAKI-LAKI,40004,JIWA,2020
338,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40 - 44,PEREMPUAN,40773,JIWA,2020
339,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,LAKI-LAKI,37285,JIWA,2020
340,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45 - 49,PEREMPUAN,39457,JIWA,2020
341,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,LAKI-LAKI,36776,JIWA,2020
342,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50 - 54,PEREMPUAN,37965,JIWA,2020
343,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,LAKI-LAKI,32245,JIWA,2020
344,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55 - 59,PEREMPUAN,33416,JIWA,2020
345,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,LAKI-LAKI,27131,JIWA,2020
346,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60 - 64,PEREMPUAN,27740,JIWA,2020
347,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,LAKI-LAKI,20938,JIWA,2020
348,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65 - 69,PEREMPUAN,20297,JIWA,2020
349,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,LAKI-LAKI,12737,JIWA,2020
350,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70 - 74,PEREMPUAN,13541,JIWA,2020
351,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,LAKI-LAKI,16115,JIWA,2020
352,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,75+,PEREMPUAN,17761,JIWA,2020
353,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,LAKI-LAKI,64019,JIWA,2020
354,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00 - 04,PEREMPUAN,60399,JIWA,2020
355,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,LAKI-LAKI,84342,JIWA,2020
356,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05 - 09,PEREMPUAN,78855,JIWA,2020
357,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,LAKI-LAKI,77258,JIWA,2020
358,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10 - 14,PEREMPUAN,73233,JIWA,2020
359,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,LAKI-LAKI,76453,JIWA,2020
360,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15 - 19,PEREMPUAN,72639,JIWA,2020
361,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,LAKI-LAKI,84514,JIWA,2020
362,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20 - 24,PEREMPUAN,78354,JIWA,2020
363,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,LAKI-LAKI,80071,JIWA,2020
364,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25 - 29,PEREMPUAN,72272,JIWA,2020
365,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,LAKI-LAKI,73712,JIWA,2020
366,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30 - 34,PEREMPUAN,68517,JIWA,2020
367,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,LAKI-LAKI,77502,JIWA,2020
368,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35 - 39,PEREMPUAN,86055,JIWA,2020
369,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,LAKI-LAKI,74598,JIWA,2020
370,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40 - 44,PEREMPUAN,83256,JIWA,2020
371,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,LAKI-LAKI,66772,JIWA,2020
372,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45 - 49,PEREMPUAN,68596,JIWA,2020
373,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,LAKI-LAKI,55594,JIWA,2020
374,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50 - 54,PEREMPUAN,56159,JIWA,2020
375,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,LAKI-LAKI,42634,JIWA,2020
376,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55 - 59,PEREMPUAN,43910,JIWA,2020
377,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,LAKI-LAKI,36404,JIWA,2020
378,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60 - 64,PEREMPUAN,37000,JIWA,2020
379,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,LAKI-LAKI,23935,JIWA,2020
380,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65 - 69,PEREMPUAN,21927,JIWA,2020
381,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,LAKI-LAKI,13646,JIWA,2020
382,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70 - 74,PEREMPUAN,15061,JIWA,2020
383,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,LAKI-LAKI,10904,JIWA,2020
384,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,75+,PEREMPUAN,12558,JIWA,2020
385,32,JAWA BARAT,3213,KABUPATEN SUBANG,00 - 04,LAKI-LAKI,54086,JIWA,2020
386,32,JAWA BARAT,3213,KABUPATEN SUBANG,00 - 04,PEREMPUAN,50696,JIWA,2020
387,32,JAWA BARAT,3213,KABUPATEN SUBANG,05 - 09,LAKI-LAKI,68053,JIWA,2020
388,32,JAWA BARAT,3213,KABUPATEN SUBANG,05 - 09,PEREMPUAN,63056,JIWA,2020
389,32,JAWA BARAT,3213,KABUPATEN SUBANG,10 - 14,LAKI-LAKI,65607,JIWA,2020
390,32,JAWA BARAT,3213,KABUPATEN SUBANG,10 - 14,PEREMPUAN,61996,JIWA,2020
391,32,JAWA BARAT,3213,KABUPATEN SUBANG,15 - 19,LAKI-LAKI,65925,JIWA,2020
392,32,JAWA BARAT,3213,KABUPATEN SUBANG,15 - 19,PEREMPUAN,63212,JIWA,2020
393,32,JAWA BARAT,3213,KABUPATEN SUBANG,20 - 24,LAKI-LAKI,67936,JIWA,2020
394,32,JAWA BARAT,3213,KABUPATEN SUBANG,20 - 24,PEREMPUAN,65645,JIWA,2020
395,32,JAWA BARAT,3213,KABUPATEN SUBANG,25 - 29,LAKI-LAKI,62232,JIWA,2020
396,32,JAWA BARAT,3213,KABUPATEN SUBANG,25 - 29,PEREMPUAN,61089,JIWA,2020
397,32,JAWA BARAT,3213,KABUPATEN SUBANG,30 - 34,LAKI-LAKI,52641,JIWA,2020
398,32,JAWA BARAT,3213,KABUPATEN SUBANG,30 - 34,PEREMPUAN,54481,JIWA,2020
399,32,JAWA BARAT,3213,KABUPATEN SUBANG,35 - 39,LAKI-LAKI,61378,JIWA,2020
400,32,JAWA BARAT,3213,KABUPATEN SUBANG,35 - 39,PEREMPUAN,66511,JIWA,2020
401,32,JAWA BARAT,3213,KABUPATEN SUBANG,40 - 44,LAKI-LAKI,57575,JIWA,2020
402,32,JAWA BARAT,3213,KABUPATEN SUBANG,40 - 44,PEREMPUAN,61557,JIWA,2020
403,32,JAWA BARAT,3213,KABUPATEN SUBANG,45 - 49,LAKI-LAKI,56048,JIWA,2020
404,32,JAWA BARAT,3213,KABUPATEN SUBANG,45 - 49,PEREMPUAN,61146,JIWA,2020
405,32,JAWA BARAT,3213,KABUPATEN SUBANG,50 - 54,LAKI-LAKI,51548,JIWA,2020
406,32,JAWA BARAT,3213,KABUPATEN SUBANG,50 - 54,PEREMPUAN,51453,JIWA,2020
407,32,JAWA BARAT,3213,KABUPATEN SUBANG,55 - 59,LAKI-LAKI,41729,JIWA,2020
408,32,JAWA BARAT,3213,KABUPATEN SUBANG,55 - 59,PEREMPUAN,42537,JIWA,2020
409,32,JAWA BARAT,3213,KABUPATEN SUBANG,60 - 64,LAKI-LAKI,35438,JIWA,2020
410,32,JAWA BARAT,3213,KABUPATEN SUBANG,60 - 64,PEREMPUAN,34015,JIWA,2020
411,32,JAWA BARAT,3213,KABUPATEN SUBANG,65 - 69,LAKI-LAKI,24675,JIWA,2020
412,32,JAWA BARAT,3213,KABUPATEN SUBANG,65 - 69,PEREMPUAN,21705,JIWA,2020
413,32,JAWA BARAT,3213,KABUPATEN SUBANG,70 - 74,LAKI-LAKI,14296,JIWA,2020
414,32,JAWA BARAT,3213,KABUPATEN SUBANG,70 - 74,PEREMPUAN,14250,JIWA,2020
415,32,JAWA BARAT,3213,KABUPATEN SUBANG,75+,LAKI-LAKI,15185,JIWA,2020
416,32,JAWA BARAT,3213,KABUPATEN SUBANG,75+,PEREMPUAN,16234,JIWA,2020
417,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,00 - 04,LAKI-LAKI,39599,JIWA,2020
418,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,00 - 04,PEREMPUAN,36794,JIWA,2020
419,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,05 - 09,LAKI-LAKI,48767,JIWA,2020
420,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,05 - 09,PEREMPUAN,45590,JIWA,2020
421,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10 - 14,LAKI-LAKI,45264,JIWA,2020
422,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10 - 14,PEREMPUAN,42667,JIWA,2020
423,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15 - 19,LAKI-LAKI,35279,JIWA,2020
424,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,15 - 19,PEREMPUAN,35090,JIWA,2020
425,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20 - 24,LAKI-LAKI,42510,JIWA,2020
426,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,20 - 24,PEREMPUAN,41192,JIWA,2020
427,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25 - 29,LAKI-LAKI,41373,JIWA,2020
428,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25 - 29,PEREMPUAN,40444,JIWA,2020
429,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,30 - 34,LAKI-LAKI,38033,JIWA,2020
430,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,30 - 34,PEREMPUAN,37224,JIWA,2020
431,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,35 - 39,LAKI-LAKI,39509,JIWA,2020
432,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,35 - 39,PEREMPUAN,39241,JIWA,2020
433,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,40 - 44,LAKI-LAKI,36217,JIWA,2020
434,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,40 - 44,PEREMPUAN,37700,JIWA,2020
435,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,45 - 49,LAKI-LAKI,33538,JIWA,2020
436,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,45 - 49,PEREMPUAN,33921,JIWA,2020
437,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50 - 54,LAKI-LAKI,29231,JIWA,2020
438,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50 - 54,PEREMPUAN,28248,JIWA,2020
439,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,55 - 59,LAKI-LAKI,21725,JIWA,2020
440,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,55 - 59,PEREMPUAN,20946,JIWA,2020
441,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,60 - 64,LAKI-LAKI,17116,JIWA,2020
442,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,60 - 64,PEREMPUAN,16120,JIWA,2020
443,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,65 - 69,LAKI-LAKI,11093,JIWA,2020
444,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,65 - 69,PEREMPUAN,10237,JIWA,2020
445,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,70 - 74,LAKI-LAKI,6354,JIWA,2020
446,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,70 - 74,PEREMPUAN,7003,JIWA,2020
447,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,75+,LAKI-LAKI,7394,JIWA,2020
448,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,75+,PEREMPUAN,8885,JIWA,2020
449,32,JAWA BARAT,3215,KABUPATEN KARAWANG,00 - 04,LAKI-LAKI,87473,JIWA,2020
450,32,JAWA BARAT,3215,KABUPATEN KARAWANG,00 - 04,PEREMPUAN,81673,JIWA,2020
451,32,JAWA BARAT,3215,KABUPATEN KARAWANG,05 - 09,LAKI-LAKI,115186,JIWA,2020
452,32,JAWA BARAT,3215,KABUPATEN KARAWANG,05 - 09,PEREMPUAN,108036,JIWA,2020
453,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10 - 14,LAKI-LAKI,105480,JIWA,2020
454,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10 - 14,PEREMPUAN,99499,JIWA,2020
455,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15 - 19,LAKI-LAKI,86701,JIWA,2020
456,32,JAWA BARAT,3215,KABUPATEN KARAWANG,15 - 19,PEREMPUAN,84877,JIWA,2020
457,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20 - 24,LAKI-LAKI,104086,JIWA,2020
458,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20 - 24,PEREMPUAN,99256,JIWA,2020
459,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25 - 29,LAKI-LAKI,102616,JIWA,2020
460,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25 - 29,PEREMPUAN,99709,JIWA,2020
461,32,JAWA BARAT,3215,KABUPATEN KARAWANG,30 - 34,LAKI-LAKI,96559,JIWA,2020
462,32,JAWA BARAT,3215,KABUPATEN KARAWANG,30 - 34,PEREMPUAN,93068,JIWA,2020
463,32,JAWA BARAT,3215,KABUPATEN KARAWANG,35 - 39,LAKI-LAKI,98879,JIWA,2020
464,32,JAWA BARAT,3215,KABUPATEN KARAWANG,35 - 39,PEREMPUAN,101442,JIWA,2020
465,32,JAWA BARAT,3215,KABUPATEN KARAWANG,40 - 44,LAKI-LAKI,92467,JIWA,2020
466,32,JAWA BARAT,3215,KABUPATEN KARAWANG,40 - 44,PEREMPUAN,99317,JIWA,2020
467,32,JAWA BARAT,3215,KABUPATEN KARAWANG,45 - 49,LAKI-LAKI,82219,JIWA,2020
468,32,JAWA BARAT,3215,KABUPATEN KARAWANG,45 - 49,PEREMPUAN,86544,JIWA,2020
469,32,JAWA BARAT,3215,KABUPATEN KARAWANG,50 - 54,LAKI-LAKI,70777,JIWA,2020
470,32,JAWA BARAT,3215,KABUPATEN KARAWANG,50 - 54,PEREMPUAN,69603,JIWA,2020
471,32,JAWA BARAT,3215,KABUPATEN KARAWANG,55 - 59,LAKI-LAKI,52577,JIWA,2020
472,32,JAWA BARAT,3215,KABUPATEN KARAWANG,55 - 59,PEREMPUAN,51238,JIWA,2020
473,32,JAWA BARAT,3215,KABUPATEN KARAWANG,60 - 64,LAKI-LAKI,42131,JIWA,2020
474,32,JAWA BARAT,3215,KABUPATEN KARAWANG,60 - 64,PEREMPUAN,39429,JIWA,2020
475,32,JAWA BARAT,3215,KABUPATEN KARAWANG,65 - 69,LAKI-LAKI,25917,JIWA,2020
476,32,JAWA BARAT,3215,KABUPATEN KARAWANG,65 - 69,PEREMPUAN,22528,JIWA,2020
477,32,JAWA BARAT,3215,KABUPATEN KARAWANG,70 - 74,LAKI-LAKI,15084,JIWA,2020
478,32,JAWA BARAT,3215,KABUPATEN KARAWANG,70 - 74,PEREMPUAN,15645,JIWA,2020
479,32,JAWA BARAT,3215,KABUPATEN KARAWANG,75+,LAKI-LAKI,15437,JIWA,2020
480,32,JAWA BARAT,3215,KABUPATEN KARAWANG,75+,PEREMPUAN,15566,JIWA,2020
481,32,JAWA BARAT,3216,KABUPATEN BEKASI,00 - 04,LAKI-LAKI,107594,JIWA,2020
482,32,JAWA BARAT,3216,KABUPATEN BEKASI,00 - 04,PEREMPUAN,99706,JIWA,2020
